figure,dimension,device,device_label,model,model_label,train_N_per_device,train_N_total,train_unique_cases,unique_source_cases_available,sampling_mode,seed,n_test_cases,evidence_level,mae_zbottom_mm,rmse_zbottom_mm,crps_zbottom_mm,cov90_zbottom,width90_zbottom_mm,auroc_fail_tau_1mm,calibrated_score
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3626938865192626,1.5523497259579875,0.9209966764755961,0.8094486531986531,4.3919523931130735,0.45522714720908386,1.2301705775951461
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0875849899049532,1.282820903459571,0.7799847344044101,0.746036756453423,4.252013575507682,0.34370787886610876,2.610425130326352
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3765511995452175,1.582121009305662,0.932217018994925,0.8023288439955107,4.228941713430149,0.4798810075735781,0.8007056622993012
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6302518678041624,0.6382217645900583,0.5806361965470453,0.053925946456434226,0.22897551177300543,0.8800557753234978,0.8714254787542645
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0299659364613438,1.3013739344014719,1.0190582399802646,0.6244949494949494,3.7942332152960243,0.8212105102929353,2.3961825023598093
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7233829775113136,0.8290136875433923,0.6841098101673588,0.07075223782540851,0.3074246090625165,0.7986167935187544,0.5855882552486539
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.49487642056325565,0.5131987869463986,0.3104371855401599,0.9019786277408228,1.300288576808969,0.9356028159306848,0.5931584001102398
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6264678734707998,0.8421459873344233,0.4638887950418687,0.8994248035914704,2.6733809256819057,0.9588478085047406,1.7856676147913613
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5518486791687235,0.6362493205317142,0.3636139317730137,0.8823516328597629,1.3822508047443458,0.969279688619634,0.47852640396715324
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,3000,9000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5517900858062187,0.5843632593942509,0.3397263016773162,0.9119528619528621,1.8229611165754909,0.5816361082754525,2.316955607103582
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,3000,9000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5961490744898938,0.9098236131713696,0.425185699803305,0.9440918329637841,2.272488157864127,0.965120411995412,3.189973867518682
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,3000,9000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5003072974507916,0.5344174493118319,0.3124718289411405,0.9241372053872056,1.8588839694443404,0.7653517551058536,3.3633149962200504
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.3921632046018206,0.4104301737569886,0.2484056774147919,0.8802833552325422,1.0204113288455723,0.9238788238788238,0.7918985156740682
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4446410020360118,0.6074334385683305,0.33991053021769607,0.8911966891133557,2.134066624614719,0.9959051424269704,1.3617954694940695
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4211740487545674,0.48443191094206434,0.2820501857902228,0.8426742013632258,1.0638631208064053,0.9635620779746464,0.4427874327651394
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4719963997109811,0.48326872799225445,0.2865226076102964,0.9266273849607184,1.7194570480668585,0.4990942028985508,0.9655838831922211
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7452554563941561,1.1365972883578415,0.5446663414700846,0.8560015808491418,2.20318578099595,0.9413277046439732,2.3646965705833236
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.42425521944720657,0.4601151410926324,0.27310042090096287,0.9350869809203141,1.7827653609322087,0.7431768527732977,0.7335229329652762
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,3000,9000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.19262711854457423,0.24203592486619246,0.12481767781824958,0.95062600941666,0.9028049950775697,1.0,1.1100432511824612
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,3000,9000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6011608139484945,0.7138981369348383,0.3273902267852843,0.929504906791492,2.083825998669208,0.8123646967720154,3.1266102688743618
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,3000,9000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.22750487869726826,0.2811430997072806,0.14287421736342565,0.9460297418630751,0.9340193519535533,0.9945945945945946,1.182521713747843
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6245946335003796,0.6451203133577473,0.5781945789632944,0.04729715857764627,0.22649673299981032,0.8800557753234978,1.2155310068530023
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0134736576670462,1.3064988485480464,1.0120513024762752,0.6263888888888889,3.760299527319406,0.8212105102929353,2.602571319579209
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6951602594806625,0.7535844003904447,0.6431428083479444,0.09442648024965083,0.30344372253446167,0.7986167935187544,0.772882148123747
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3518052915312357,1.55661391417483,0.9177594731623437,0.7952441077441077,4.175323978985819,0.45522714720908386,1.2155310068530023
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.084312845998999,1.2800379475008585,0.7786240498463917,0.746036756453423,4.220614631979069,0.34370787886610876,2.602571319579209
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.325008347716146,1.5263879190809444,0.8977304126121433,0.8051697530864198,4.200385411174185,0.4798810075735781,0.772882148123747
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6297681712910127,0.630565647109926,0.5750981931723277,0.051085037365525165,0.2300046606832681,0.8800557753234978,0.868298314087285
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0265703426351669,1.2985715815381922,1.0171069892029836,0.6188131313131312,3.7427811704101135,0.8212105102929353,2.3749105190245525
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7069014410167059,0.7911394737087885,0.6640538597155812,0.0792749650981357,0.303697732274636,0.7986167935187544,0.568052767994997
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4821085247117204,0.4916419922118703,0.2988508094187925,0.9133422641044593,1.2597529704327817,0.9356028159306848,0.5844176155585797
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6125511665822692,0.8254941093701669,0.453602757909088,0.8994248035914704,2.649445368362071,0.9588478085047406,1.7459997980560613
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.541765021454735,0.6168809903617202,0.3551765395541961,0.8823516328597629,1.3683766610995365,0.969279688619634,0.46978252788869795
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,5000,15000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5502742385138215,0.5849056705877188,0.33933671669777715,0.9119528619528621,1.8030513090661273,0.5816361082754525,2.3105905944402956
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,5000,15000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5930438970141038,0.9057831720082872,0.4235062558517924,0.938410014781966,2.2476687575055627,0.965120411995412,3.1877743304333475
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,5000,15000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5018804321266126,0.536980431822423,0.31452077288810143,0.9241372053872056,1.83858182384323,0.7653517551058536,3.3738903915285365
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.3905900283827724,0.4039523959821092,0.24499643750093347,0.8689197188689058,1.012954710263675,0.9238788238788238,0.7922947060992752
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.44718060386287467,0.6058999757083765,0.339082187312681,0.8911966891133557,2.1484935276404276,0.9959051424269704,1.3695734707272094
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.41917385039321137,0.4786181688678241,0.27923575151702384,0.8341514740904985,1.0463841544728538,0.9635620779746464,0.4369937645325962
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4674373558492852,0.4809750235203829,0.2842518330128245,0.9209455667789003,1.7098947267264841,0.4990942028985508,0.9616782052324827
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7433792308715452,1.132931557974558,0.5432791456743508,0.8503197626673237,2.1732775068278953,0.9413277046439732,2.3457187693756283
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,5000,5000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4229509054353899,0.44679354465244797,0.27264428528879997,0.932246071829405,1.8044425017474626,0.7431768527732977,0.7292544155467215
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,5000,15000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.1919580769702471,0.24107563608970503,0.12406519491507545,0.95062600941666,0.8965622268369617,1.0,1.1061877967171003
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,5000,15000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5992568323052504,0.7134240076110676,0.32717682397195214,0.9266639977005829,2.0694166380272367,0.8123646967720154,3.1240619410322448
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,5000,15000,1224,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.22491356948349278,0.27657519364026306,0.1410807564629106,0.943188832772166,0.9275607408711148,0.9945945945945946,1.1659858727492256
